Upper_R11,Upper_R12,Upper_R13,Upper_01,Upper_R21,Upper_R22,Upper_R23,Upper_02,Upper_R31,Upper_R32,Upper_R33,Upper_03,Upper_TX,Upper_TY,Upper_TZ,Upper_1
0.908703578958,-0.282582178026,-0.307254159048,0,-0.315007471631,-0.94715687617,-0.0605321793771,0,-0.273912574385,0.151793163832,-0.949700340638,0,11.7290905465,12.6170558833,5.58906562602,1
0.908266299301,-0.282818794422,-0.308327519169,0,-0.314963442095,-0.947273736215,-0.058910939743,0,-0.275409440104,0.150618717959,-0.949454391797,0,11.70985474,12.6139053305,5.58014521438,1
0.907819580296,-0.284145920271,-0.308422933038,0,-0.316001899376,-0.947004505653,-0.0576651182518,0,-0.27569259914,0.1498117561,-0.949499883367,0,11.7022533587,12.6077468041,5.57501378511,1
0.907052870198,-0.284832057333,-0.31004159363,0,-0.316564700316,-0.94690303712,-0.056226584514,0,-0.277564192898,0.149148709038,-0.94905889249,0,11.6833322952,12.6005612884,5.56645824787,1
0.90721298895,-0.284922871061,-0.309489176266,0,-0.316272535684,-0.947060380001,-0.0552115912078,0,-0.277373891798,0.147971599229,-0.949298756962,0,11.6695957774,12.5969997084,5.55946244226,1
0.906918970041,-0.285601650734,-0.309725166685,0,-0.316745860654,-0.946956286108,-0.0542757032078,0,-0.277794963128,0.147327829339,-0.949275760337,0,11.6605095899,12.5920592974,5.55367655463,1
0.90669263885,-0.285412110167,-0.310561404596,0,-0.316716250305,-0.946959805574,-0.0543869783989,0,-0.278566465045,0.147672116517,-0.948996138325,0,11.6489049641,12.5932799503,5.55257374988,1
0.906551326609,-0.286882408554,-0.309617790002,0,-0.31790791147,-0.94659758862,-0.0537360683584,0,-0.277667520693,0.147144449031,-0.94934148707,0,11.6535154691,12.594144997,5.54393082428,1
0.906169905852,-0.287939125058,-0.309753388987,0,-0.319415103256,-0.946014959242,-0.0550426080729,0,-0.277182419248,0.148817865702,-0.949222391912,0,11.6652577145,12.6168548604,5.54409718621,1
0.905304163564,-0.289471143039,-0.310854996392,0,-0.32106144911,-0.945484033621,-0.0545846870683,0,-0.278107744102,0.149219300074,-0.94888865688,0,11.6622806596,12.6278295347,5.54385747817,1
0.904511131238,-0.290724383705,-0.311991900832,0,-0.322609460153,-0.944946794615,-0.0547603101463,0,-0.278895589219,0.150182848777,-0.948505330637,0,11.6638637874,12.6315076944,5.54152461579,1
0.904546480481,-0.290246965353,-0.312333737775,0,-0.322256469759,-0.945049620331,-0.0550634435042,0,-0.279188882922,0.150459011747,-0.948375270363,0,11.6585892974,12.633409607,5.54277851994,1
0.904505722552,-0.288980148269,-0.313623774253,0,-0.321417763215,-0.945281366507,-0.0559799930677,0,-0.280285603199,0.15143847609,-0.947895758298,0,11.6438404138,12.6384152077,5.5460823708,1
0.904451692555,-0.288935850059,-0.313820347307,0,-0.321180216227,-0.945406621945,-0.055223073861,0,-0.280731908657,0.150739489626,-0.947875098169,0,11.6346178595,12.641084304,5.54227878646,1
0.904448277895,-0.28952100187,-0.313290443661,0,-0.321642861584,-0.945261334841,-0.0550170741334,0,-0.280212744545,0.150527732761,-0.948062349988,0,11.6345008005,12.6405565868,5.54184113271,1
0.904344642123,-0.288988196162,-0.314080548176,0,-0.321233975421,-0.945397060022,-0.0550738770911,0,-0.281015126459,0.150699108761,-0.947797593012,0,11.6240467944,12.6440512679,5.54487620627,1
0.904005473592,-0.29012978373,-0.314004478166,0,-0.32212389297,-0.945150876751,-0.0540926774508,0,-0.281087711032,0.150048421414,-0.947879301355,0,11.6234700791,12.6434225059,5.5399766441,1
0.903826354674,-0.290166678304,-0.314485642594,0,-0.322418464574,-0.945016262013,-0.054686362411,0,-0.281325886292,0.150822953604,-0.947685698092,0,11.6223577634,12.6474626358,5.54227553462,1
0.903496170973,-0.290230600178,-0.315374171038,0,-0.3225720111,-0.94497576125,-0.0544803478808,0,-0.282209083291,0.150953666304,-0.947402250334,0,11.6130398309,12.6516415601,5.5436063383,1
0.903769900288,-0.290135643648,-0.314676461811,0,-0.322293722149,-0.945082878065,-0.054268870013,0,-0.281650002656,0.15046481939,-0.947646354992,0,11.6095125723,12.6567948013,5.5417300698,1
0.903761518669,-0.290048645031,-0.314780718738,0,-0.322043067696,-0.94520229722,-0.0536738286162,0,-0.281963437208,0.149881289177,-0.947645619012,0,11.6053594807,12.6592129721,5.53850074488,1
0.903997170584,-0.289707399135,-0.314418094998,0,-0.322001594875,-0.945143816356,-0.0549375946231,0,-0.281254490584,0.150906558145,-0.947693580349,0,11.6095229306,12.6653214147,5.54569536126,1
0.903626557595,-0.290879084266,-0.314401658306,0,-0.322953384155,-0.94487157808,-0.0540260363091,0,-0.281354147067,0.150356440745,-0.947751436113,0,11.6149099833,12.6691507859,5.54060159194,1
0.90447481883,-0.289781818338,-0.312972522536,0,-0.321706788533,-0.945270164162,-0.0544890719032,0,-0.28005364542,0.149969378562,-0.948197838629,0,11.6119554348,12.6771045443,5.54176859855,1
0.90466488066,-0.288463806703,-0.313640057904,0,-0.320595393698,-0.945617201256,-0.0550154726315,0,-0.280713461094,0.150322123826,-0.947946840202,0,11.6075156969,12.6841219798,5.54528241819,1
0.904459970447,-0.290344418847,-0.312493648421,0,-0.321958668079,-0.945234224617,-0.0536178763289,0,-0.27981204032,0.149105261668,-0.948405421238,0,11.622813072,12.6762896047,5.53955427913,1
0.905013451214,-0.290462850928,-0.310776423418,0,-0.321767827648,-0.94530560917,-0.0535048629761,0,-0.278237521216,0.148420475346,-0.948975892363,0,11.6314747423,12.6702896766,5.54125403969,1
0.906386126767,-0.287203694714,-0.30980352959,0,-0.318219984802,-0.946503083399,-0.0535532855145,0,-0.277849294541,0.147125629511,-0.949291219102,0,11.6245512701,12.6526182097,5.53661168539,1
0.907255339401,-0.286169589659,-0.308212126761,0,-0.316620699604,-0.947089893943,-0.0526504071436,0,-0.276837645039,0.145353702204,-0.949859578856,0,11.6227787328,12.6327389603,5.53568235501,1
0.908034301533,-0.283783503758,-0.308124374617,0,-0.313927343558,-0.948021702056,-0.052004570919,0,-0.277350554723,0.14395060064,-0.949923625546,0,11.6046385955,12.6203879996,5.54077503288,1
0.907679140854,-0.283259818396,-0.309648918197,0,-0.313091757078,-0.94839518999,-0.0502007495416,0,-0.279449689405,0.14251469709,-0.949524845491,0,11.5896161266,12.5995139755,5.53690008986,1
0.908401961283,-0.28108912454,-0.309507319465,0,-0.311044929552,-0.949024363297,-0.0510275383257,0,-0.279386700715,0.142624198273,-0.949526939865,0,11.5774312175,12.5973765184,5.54898733391,1
0.908881586743,-0.280017510758,-0.309070307452,0,-0.309829702552,-0.949426783439,-0.0509346473911,0,-0.279177034687,0.142052724567,-0.949674263496,0,11.5707041923,12.5922767437,5.5510099098,1
0.908963571454,-0.279536718554,-0.309264367086,0,-0.309210913382,-0.949655119598,-0.0504357498962,0,-0.279595845489,0.141472176778,-0.949637713227,0,11.5644496263,12.5903486536,5.54863930184,1
0.909334471076,-0.278360419513,-0.309235018331,0,-0.307897670221,-0.950096036333,-0.0501651912776,0,-0.279838961523,0.140829679372,-0.94966160132,0,11.5561042624,12.5877800475,5.54728320134,1
0.909878364186,-0.276643269469,-0.309176104904,0,-0.306183649424,-0.950633774058,-0.050467815939,0,-0.279951665849,0.140584241925,-0.949664749114,0,11.5475481535,12.5849999345,5.54380299779,1
0.910398723714,-0.275207443561,-0.308925600862,0,-0.304576657504,-0.95116211283,-0.0502363894024,0,-0.280012898922,0.139826671724,-0.949758536846,0,11.5398689106,12.5820791678,5.54003662501,1
0.910403169707,-0.275519300077,-0.308634385436,0,-0.304463259267,-0.951268162868,-0.0488979147789,0,-0.280121745577,0.138484647518,-0.949923054808,0,11.5392351217,12.5676180373,5.52600635786,1
0.911463223415,-0.27352198087,-0.30727921886,0,-0.302014731209,-0.952075562258,-0.0483655443872,0,-0.27932399556,0.136886265679,-0.950389528442,0,11.5308976392,12.556016734,5.51929323802,1
0.911863062133,-0.272707244407,-0.306816744599,0,-0.300588019839,-0.952612894736,-0.0466424175126,0,-0.279557862074,0.134756935371,-0.950625041813,0,11.5283158838,12.5392461397,5.5051036732,1
0.912439825472,-0.271333023128,-0.306320021304,0,-0.298788361681,-0.95322678215,-0.0456532223994,0,-0.279605221367,0.133180675594,-0.950833228191,0,11.5192279347,12.5266873992,5.49692192327,1
0.912800635299,-0.270121871764,-0.306315482129,0,-0.297333100602,-0.953712281788,-0.0450101194634,0,-0.27997861969,0.132162997705,-0.95086535038,0,11.5078305278,12.5124493402,5.49198925931,1
0.912480777033,-0.269651420248,-0.307679936139,0,-0.296531341009,-0.954041316458,-0.0432935363534,0,-0.281865207757,0.130741263757,-0.950504459015,0,11.4954799682,12.4933700397,5.48471546725,1
0.913099995853,-0.267263151435,-0.307926623498,0,-0.294013646209,-0.954828724632,-0.0431054806417,0,-0.282496678594,0.129894243534,-0.950433118152,0,11.4793289612,12.4750673738,5.48432118596,1
0.913128506481,-0.26872998952,-0.306562429832,0,-0.294404792011,-0.954847333425,-0.0399047402246,0,-0.281996718231,0.126691604236,-0.951013716159,0,11.4789707992,12.4385802522,5.4717071111,1
0.913587740583,-0.26753357086,-0.306240475311,0,-0.292401119008,-0.955559474624,-0.0375190093044,0,-0.282593393162,0.123821964606,-0.951214536906,0,11.458232449,12.4098029392,5.46615560858,1
0.914041242726,-0.266926636999,-0.30541574461,0,-0.291202942928,-0.955983831217,-0.0359966731937,0,-0.282364042728,0.121840407547,-0.951538471352,0,11.4543223215,12.3795767034,5.46310737304,1
0.9140773858,-0.266281328886,-0.305870539047,0,-0.290205193051,-0.956334858378,-0.0347071257479,0,-0.283272799075,0.120490217605,-0.95144029175,0,11.4443281191,12.3590187177,5.46168856561,1
0.914103823484,-0.266653404576,-0.305467120522,0,-0.290504307939,-0.956248511684,-0.0345836807141,0,-0.282880623162,0.120352589216,-0.951574383487,0,11.452813312,12.345771432,5.46623492248,1
0.914512613094,-0.266281249941,-0.304566866912,0,-0.290279680987,-0.95628162985,-0.0355408387158,0,-0.281787840932,0.120912118252,-0.951827648455,0,11.4634022816,12.3478895828,5.47246021601,1
0.91455864488,-0.266265070121,-0.304442765571,0,-0.290472490465,-0.95619435112,-0.0363055804039,0,-0.281439544767,0.121635830735,-0.951838488044,0,11.4747311895,12.3643940474,5.47547966057,1
0.915068933311,-0.265275474034,-0.303772563218,0,-0.290218487442,-0.956154820208,-0.0392579844084,0,-0.280039420145,0.12408417574,-0.951935418238,0,11.4967222675,12.4000235637,5.48745025268,1
0.915227667619,-0.265773230062,-0.302857898374,0,-0.291442328282,-0.955662057161,-0.0420880242768,0,-0.278243932029,0.126785735334,-0.952105924572,0,11.5286675118,12.4469510545,5.4965465235,1
0.915899311874,-0.264666576274,-0.301794721479,0,-0.291133164288,-0.955599661852,-0.0455056800755,0,-0.276351101248,0.129541073297,-0.952286290549,0,11.5510376102,12.502860056,5.50658352454,1
0.915857657041,-0.265324405505,-0.301343179585,0,-0.29290284657,-0.954861260656,-0.0494762101373,0,-0.274613682308,0.133577440991,-0.952231270621,0,11.5844609901,12.5514978363,5.51891090235,1
0.916232896193,-0.264516438235,-0.300912501963,0,-0.292684502406,-0.954801510965,-0.0518638285435,0,-0.273592876343,0.135591771739,-0.952240415783,0,11.606874486,12.5956259496,5.52101585535,1
0.916627540152,-0.263562289846,-0.300547620197,0,-0.292594557923,-0.954641539833,-0.0552082883208,0,-0.27236442005,0.138544035586,-0.952167618066,0,11.6278072131,12.6428307748,5.53378775433,1
0.917217056312,-0.264213692448,-0.298167731878,0,-0.293295697517,-0.954347243294,-0.056559464603,0,-0.269611767971,0.139328618528,-0.952836308413,0,11.6534393255,12.670941143,5.53254718274,1
0.917284461,-0.26388828193,-0.298248541099,0,-0.293526196786,-0.954157640303,-0.0585283628016,0,-0.269131175095,0.141230917692,-0.952692100565,0,11.6668933012,12.6945396341,5.53660890256,1
0.917731985664,-0.264397550981,-0.296415143885,0,-0.293711069232,-0.954114415502,-0.0583051450646,0,-0.267398224189,0.140568905402,-0.953277804491,0,11.6889415112,12.7043555844,5.52964663062,1
0.917822942846,-0.264336023525,-0.296188305393,0,-0.293878933867,-0.954004088045,-0.0592568327055,0,-0.266901138652,0.14143078399,-0.953289628353,0,11.7017229961,12.7096461844,5.53238767988,1
0.918491222661,-0.264494107061,-0.293967245157,0,-0.293293107856,-0.95427456686,-0.0577858453947,0,-0.265241449965,0.139294358729,-0.954067112339,0,11.7106784747,12.705159814,5.52064487629,1
0.918334158166,-0.265232188697,-0.293792886271,0,-0.293868142055,-0.95413349837,-0.0571907542642,0,-0.265148805447,0.13885659281,-0.95415667351,0,11.7234766561,12.7002305553,5.51415141497,1
0.918905951232,-0.264203276308,-0.292930847775,0,-0.292646517363,-0.954513798395,-0.057108883281,0,-0.264518182108,0.138202885145,-0.954426578565,0,11.72840361,12.7011549272,5.51054154474,1
0.918619687319,-0.266050474049,-0.292155806595,0,-0.294305759676,-0.954034288262,-0.0565923726506,0,-0.263670229435,0.137970004273,-0.954694866452,0,11.7471683374,12.6934371128,5.50564986527,1
0.919403419642,-0.264970159626,-0.290668482051,0,-0.292798306705,-0.954533038699,-0.0559984787577,0,-0.262614743571,0.136592432222,-0.955183754007,0,11.7514345051,12.6922086267,5.50332930279,1
0.918904503955,-0.267021804614,-0.290368504615,0,-0.29471082232,-0.953981039815,-0.0553688258876,0,-0.262221364154,0.136453404258,-0.955311689789,0,11.772259391,12.6892736781,5.49995582591,1
0.919342236798,-0.266866727801,-0.289122813406,0,-0.294527306762,-0.954003142307,-0.0559613262853,0,-0.260889856473,0.136602174437,-0.955654921365,0,11.7886692834,12.6931080858,5.50063626842,1
0.919876957163,-0.267031574483,-0.287263854166,0,-0.294591346092,-0.953946774287,-0.056581716436,0,-0.258925322224,0.136673662629,-0.956178847002,0,11.8103687408,12.7051229867,5.50362015423,1
0.919932521139,-0.26703322059,-0.287084335434,0,-0.294759683065,-0.95385213029,-0.0572960974319,0,-0.258536043502,0.137329431087,-0.956190222481,0,11.8287473594,12.7203719237,5.50616509002,1
0.920373752584,-0.268474489338,-0.284312511382,0,-0.296279495407,-0.953281191556,-0.0589358161603,0,-0.255207006478,0.138478945691,-0.956918473771,0,11.8713363731,12.7336552214,5.51427151041,1
0.9203618227,-0.269620464243,-0.283264753504,0,-0.297751549294,-0.952717787822,-0.0606038914573,0,-0.253531319977,0.14012002722,-0.957124990669,0,11.9077899964,12.7538735054,5.52272569643,1
0.92118872632,-0.268530245433,-0.281607595404,0,-0.296983246845,-0.952807130251,-0.0629247458241,0,-0.251420527394,0.141598304479,-0.957464170909,0,11.935261542,12.775838094,5.53361747016,1
0.921959824445,-0.268866174279,-0.278749103027,0,-0.297353932596,-0.952572917497,-0.0646952519259,0,-0.248134481441,0.142533565101,-0.95818237405,0,11.9747951325,12.7951811614,5.54226419066,1
0.922469955898,-0.269600658776,-0.276341573517,0,-0.298084196815,-0.952253352723,-0.0660254786939,0,-0.245346677326,0.143279576407,-0.958788804122,0,12.020677576,12.8075346588,5.55001863298,1
0.922837062145,-0.270192065344,-0.274532337907,0,-0.298793347712,-0.951926740723,-0.0675130776928,0,-0.243093175747,0.144332006573,-0.959204868516,0,12.0575926767,12.8217006287,5.55836973351,1
0.923808515933,-0.269618696154,-0.271815350143,0,-0.298296255974,-0.951934801749,-0.0695663488396,0,-0.23999410318,0.145347486744,-0.959831724072,0,12.0944449161,12.8313251314,5.56809110751,1
0.924243168695,-0.269518484166,-0.270433636617,0,-0.298558206642,-0.951678926738,-0.0719042255321,0,-0.237986475179,0.147197170812,-0.960049702118,0,12.1315879237,12.8451725977,5.58404842091,1
0.925065221917,-0.269403918925,-0.267723483594,0,-0.298292945198,-0.951675377604,-0.0730431003403,0,-0.235107749861,0.147429658246,-0.9607230828,0,12.1726419209,12.8560426317,5.59223391209,1
0.925465745465,-0.270680951942,-0.265037688313,0,-0.299657790166,-0.951093535173,-0.0750086404719,0,-0.231772221725,0.148838535361,-0.961316143435,0,12.2251580876,12.8702455063,5.60359241658,1
0.926274490324,-0.270552062966,-0.262330230433,0,-0.299930467078,-0.950724310877,-0.078517511581,0,-0.228160652814,0.151409596564,-0.961778483111,0,12.2828678787,12.8985085457,5.61711438509,1
0.926884026061,-0.272295124291,-0.258343506829,0,-0.302203937122,-0.949590171697,-0.0833743737863,0,-0.222618019534,0.155350800139,-0.96244862007,0,12.3745103565,12.9470307905,5.63463548025,1
0.928133867435,-0.270504051552,-0.255724621839,0,-0.30127582207,-0.949351985289,-0.0892394927347,0,-0.218633033087,0.159869841188,-0.962622060168,0,12.4431932615,13.0213098788,5.65891498255,1
0.928701544,-0.271673727862,-0.252402115207,0,-0.303443074147,-0.947987502633,-0.0961352984286,0,-0.213156615951,0.165870673843,-0.962834968536,0,12.5363653194,13.1004764059,5.68270408076,1
0.929614763757,-0.271547981849,-0.249154740188,0,-0.30435693321,-0.94691181357,-0.103560970104,0,-0.207805794461,0.172103779376,-0.962910712846,0,12.6178687152,13.1835847885,5.70982414219,1
0.930422850007,-0.271982846758,-0.245639270587,0,-0.305428082217,-0.945891902961,-0.109554527547,0,-0.202551244821,0.176957167084,-0.963150639432,0,12.7010042971,13.2678705042,5.73309657665,1
0.931544575649,-0.271551346391,-0.241835832439,0,-0.305635575105,-0.945038961928,-0.116138949833,0,-0.19700659585,0.182102242467,-0.963341670686,0,12.7712802851,13.3368419955,5.76013764734,1
0.932298208996,-0.27109120436,-0.239436021562,0,-0.305363198241,-0.944723364506,-0.119377894586,0,-0.193838506657,0.184410746635,-0.963545177904,0,12.8264377171,13.3858612413,5.7685085243,1
0.932815649826,-0.270811626598,-0.237730995748,0,-0.305289625667,-0.944400656228,-0.122088676688,0,-0.191450275267,0.186463034983,-0.963627691946,0,12.8687090432,13.4229138242,5.77513226193,1
0.933302701276,-0.270139133358,-0.236581733063,0,-0.305007298469,-0.944077914318,-0.125249509293,0,-0.189516795222,0.189054860625,-0.963504874924,0,12.907422893,13.4579113009,5.78769844407,1
0.933890012245,-0.26933227101,-0.235179873336,0,-0.304396093061,-0.943943728484,-0.12772335724,0,-0.187596544635,0.190867402267,-0.963523311183,0,12.9412080405,13.4921555033,5.79335022789,1
0.934376093149,-0.26942484159,-0.233134234479,0,-0.304518902564,-0.943593070592,-0.130001365804,0,-0.184958250784,0.192463949518,-0.963715763907,0,12.983660093,13.5217325225,5.80161197403,1
0.934521723555,-0.269896207665,-0.232002554495,0,-0.305255257014,-0.942997847524,-0.132568049058,0,-0.182998295811,0.194707721095,-0.963639210014,0,13.0226018827,13.5535231142,5.81030902779,1
0.935430062297,-0.268943772594,-0.229433750206,0,-0.304225056309,-0.942987571831,-0.134987238234,0,-0.1800491979,0.196070616247,-0.963918357425,0,13.0572490664,13.5864148865,5.82172635041,1
0.935651615808,-0.268913563542,-0.228564102999,0,-0.304466967615,-0.942558709073,-0.137415230531,0,-0.178482266537,0.198163001829,-0.96378187638,0,13.0896157248,13.6197929419,5.83356169032,1
0.936386811611,-0.267957397081,-0.226668419483,0,-0.303610446748,-0.942434285414,-0.140136769981,0,-0.176069405822,0.200041123335,-0.963837700709,0,13.1239574807,13.6511789374,5.84587902256,1
0.936441977832,-0.268835209391,-0.2253975429,0,-0.304603859368,-0.941802740636,-0.142211415111,0,-0.174048588077,0.201829700297,-0.963831863484,0,13.1620188568,13.6760336237,5.85641408188,1
0.937201141962,-0.268247949715,-0.22292836737,0,-0.303782778461,-0.941822212966,-0.143829561199,0,-0.171376903389,0.202519027841,-0.964165960998,0,13.1965101181,13.6954715841,5.86258682047,1
0.937443834024,-0.268522501132,-0.221573293597,0,-0.3039724666,-0.941587349253,-0.144962075301,0,-0.169705031154,0.203245984245,-0.96430870176,0,13.2280511891,13.7122464744,5.86313471952,1
0.937695271612,-0.269286551745,-0.219573064482,0,-0.304601175648,-0.94113056629,-0.146599389455,0,-0.167169678443,0.204347767895,-0.964518682227,0,13.2548327112,13.7257240639,5.86963956925,1
0.938248986979,-0.268026655842,-0.218747686141,0,-0.303189332765,-0.941561202494,-0.146760793318,0,-0.166628529764,0.204020130664,-0.964681667366,0,13.2705082381,13.7369938701,5.86441681977,1
0.938590535826,-0.267295125244,-0.218176813798,0,-0.302395749318,-0.941760620231,-0.147118132721,0,-0.166146371771,0.204059428113,-0.96475651485,0,13.2882443844,13.7368259852,5.85846120747,1
0.939006091629,-0.266967312906,-0.216785640028,0,-0.301777636786,-0.941953773931,-0.147150758451,0,-0.164917609183,0.20359651671,-0.965065096543,0,13.3007976832,13.7362768767,5.85266867667,1
0.93974312503,-0.265003755805,-0.215999695297,0,-0.29956883039,-0.942725331744,-0.146722407104,0,-0.164746395462,0.202588149449,-0.965306514474,0,13.3030419913,13.7320193505,5.84076434097,1
0.939554267722,-0.266013089499,-0.215580180492,0,-0.300311773255,-0.942654078813,-0.145657566029,0,-0.164470717304,0.201594454071,-0.965561525351,0,13.3147379696,13.7182530098,5.828169855,1
0.939376562059,-0.266886091804,-0.215275378656,0,-0.300861241583,-0.942716126303,-0.144113908148,0,-0.164481573334,0.200145245285,-0.965861114666,0,13.3273433422,13.693429811,5.81031247984,1
0.940028381179,-0.265855005812,-0.213700160185,0,-0.299230026371,-0.943477310084,-0.142520022012,0,-0.163731591016,0.197918370145,-0.966447248877,0,13.3284426818,13.6740644116,5.79313107845,1
0.940742462773,-0.264331822153,-0.212443654961,0,-0.297164080219,-0.944378632052,-0.14086344008,0,-0.163392558469,0.195646842861,-0.966967002909,0,13.323866778,13.6478668399,5.77440346892,1
0.940853199563,-0.264458183645,-0.211795009327,0,-0.296756768779,-0.944859550553,-0.138476893066,0,-0.163495189705,0.193138030518,-0.96745388733,0,13.3272652359,13.6134732625,5.75062307425,1
0.940911792508,-0.263964431764,-0.21215036527,0,-0.296005467029,-0.945375187813,-0.136552252847,0,-0.164516753583,0.191281292949,-0.96764957746,0,13.3152710188,13.5852094394,5.73451155132,1
0.940545573696,-0.265921018002,-0.211329212333,0,-0.297259466519,-0.945444294617,-0.133311272369,0,-0.164349728827,0.188204936069,-0.968280986426,0,13.320014474,13.5428885601,5.7122073401,1
